Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude,Price
825,72,1,2,1,2,1,1,1,0,Moema/São Paulo,sale,apartment,-23.603549,-46.668704,945000
375,54,2,1,0,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5369443,-46.594066,280000
600,83,3,2,1,2,1,0,1,0,Santo Amaro/São Paulo,sale,apartment,-23.644468,-46.721334,618657
240,41,2,2,1,1,1,0,1,0,Cachoeirinha/São Paulo,sale,apartment,-23.475901,-46.659746,219000
1200,134,3,5,3,2,1,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.669173,-46.695685,4500
1012,96,3,2,1,2,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6094586,-46.7373338,2000
727,72,3,2,1,2,1,0,0,0,Santo Amaro/São Paulo,sale,apartment,-23.648698,-46.717306,395000
530,65,2,2,1,1,1,1,1,0,Casa Verde/São Paulo,sale,apartment,-23.514164,-46.657001,510000
600,79,2,2,1,1,1,0,1,0,Campo Grande/São Paulo,sale,apartment,-23.68245,-46.6803,399000
510,45,1,1,0,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5568281,-46.6505596,369000
453,51,2,2,1,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.585864,-46.535827,1300
520,55,1,1,0,0,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5304084,-46.6615003,380000
550,72,3,2,1,1,0,0,0,0,Cangaíba/São Paulo,sale,apartment,-23.508423,-46.530246,330000
2200,100,2,3,2,2,1,0,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.582355,-46.67736,5100
260,52,3,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,sale,apartment,-23.517399,-46.388845,190000
1364,131,3,3,1,2,1,0,1,0,Pirituba/São Paulo,rent,apartment,-23.498717,-46.752915,2990
972,85,2,2,1,1,0,0,0,0,Pinheiros/São Paulo,rent,apartment,-23.561674,-46.6752643,2500
410,95,3,1,0,2,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4597296,-46.584893,320000
319,47,1,1,0,1,0,0,1,0,Itaim Paulista/São Paulo,sale,apartment,-23.5053909,-46.6227832,190936
360,39,1,1,0,1,0,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.5417143,-46.5654746,320000
299,58,2,2,1,1,1,1,0,0,Limão/São Paulo,rent,apartment,-23.507445,-46.671741,1650
538,60,2,1,0,1,1,0,0,0,Liberdade/São Paulo,rent,apartment,-23.5577983856,-46.631980896,1300
100,50,2,1,0,1,0,0,0,0,Capão Redondo/São Paulo,sale,apartment,-22.4605143,-49.3378145,189000
375,36,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.554777,-46.650133,349000
680,65,2,3,2,1,0,0,0,0,Mooca/São Paulo,rent,apartment,-23.5618259,-46.5801923,2100
405,58,2,2,1,1,0,0,1,0,Jardim Ângela/São Paulo,rent,apartment,-23.604294,-46.518325,1150
230,37,2,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.554012,-46.630526,213000
2590,188,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.5436645,-46.719048,6500
418,64,2,2,1,2,1,0,1,0,São Domingos/São Paulo,sale,apartment,-23.499364,-46.744567,369000
387,65,2,2,1,1,1,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.48135,-46.631241,447000
2450,210,2,3,2,4,0,1,1,0,Brooklin/São Paulo,rent,apartment,-23.6208516,-46.6960876,12500
185,38,2,2,1,1,0,0,1,0,Cambuci/São Paulo,sale,apartment,-23.5660313,-46.6132441,232000
473,54,2,1,0,0,0,0,0,0,Santa Cecília/São Paulo,rent,apartment,-23.5402318277,-46.6487535991,1450
300,55,2,2,1,1,1,0,0,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.493932,-46.507315,195000
750,87,3,2,1,2,0,1,1,0,Água Rasa/São Paulo,rent,apartment,-23.5601936,-46.5684228,3500
520,66,2,2,1,1,0,0,0,0,Pari/São Paulo,sale,apartment,-23.532518,-46.569268,470000
1200,125,3,3,2,3,0,0,1,0,Vila Leopoldina/São Paulo,rent,apartment,-23.5255795,-46.7325317,4500
949,80,2,3,2,1,1,0,0,0,Consolação/São Paulo,sale,apartment,-23.5577697,-46.6553083,845000
440,48,2,1,0,1,1,0,0,0,Itaim Paulista/São Paulo,sale,apartment,0.0,0.0,255000
1100,170,3,2,1,1,1,0,0,0,Santa Cecília/São Paulo,rent,apartment,-23.541582,-46.6568,4800
295,45,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.5252155,-46.3984831,150000
2950,263,4,1,0,4,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.617485,-46.6706788,6990
360,50,2,1,0,1,0,0,0,0,Ponte Rasa/São Paulo,sale,apartment,-23.5100477,-46.5002304,210000
0,45,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.61623,-46.48805,900
630,81,3,2,1,2,1,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.562245,-46.537118,530000
1831,124,1,2,1,2,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.5415717,-46.7047639,6000
658,63,3,2,1,1,0,0,0,0,Mandaqui/São Paulo,rent,apartment,-23.4795507,-46.6416595,1800
465,48,2,1,0,1,0,0,0,0,Freguesia do Ó/São Paulo,rent,apartment,-23.4856425,-46.6982521,1100
4000,290,3,4,3,4,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.5507678,-46.6996079,6900
0,50,2,2,1,1,0,0,1,0,Pirituba/São Paulo,sale,apartment,-23.501005,-46.723175,265000
2109,160,3,2,1,2,0,0,0,0,Pinheiros/São Paulo,rent,apartment,-23.5595437,-46.6723736,3000
550,85,2,3,2,1,1,0,1,0,Morumbi/São Paulo,sale,apartment,-23.629797,-46.739389,590000
400,45,1,1,0,1,1,0,1,0,Bela Vista/São Paulo,rent,apartment,-23.5549288,-46.6389594,2000
0,72,3,2,1,2,0,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.6107496,-46.7384333,2600
290,44,2,2,1,1,1,0,0,0,Aricanduva/São Paulo,sale,apartment,-23.578526,-46.496879,228000
700,68,3,2,1,2,0,0,0,0,Campo Grande/São Paulo,sale,apartment,-23.6635889,-46.6821916,380000
798,64,2,2,1,1,1,1,1,0,Perdizes/São Paulo,rent,apartment,-23.536266,-46.677437,2500
160,48,2,1,0,1,0,0,0,0,Sapopemba/São Paulo,sale,apartment,-23.6060033,-46.4996679,180000
630,70,3,2,1,2,0,0,1,0,Vila Guilherme/São Paulo,rent,apartment,-23.503431,-46.609109,1900
0,40,1,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.509073,-46.53732,800
0,56,2,1,0,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.5440646,-46.4340038,950
650,56,2,1,0,1,0,0,1,0,Saúde/São Paulo,rent,apartment,-23.6227746,-46.6368757,2000
400,55,2,2,1,1,1,0,1,0,Cachoeirinha/São Paulo,sale,apartment,-23.470042,-46.654312,339000
0,343,4,6,4,5,1,0,1,0,Iguatemi/São Paulo,sale,apartment,-23.585487,-46.681676,9979947
850,80,2,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.567646,-46.6233418,1600
213,80,3,2,1,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.561327,-46.618089,1150
410,50,2,2,1,1,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.535026,-46.571184,1650
3300,205,3,2,1,3,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5522763,-46.7199012,2200000
900,111,2,1,0,0,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5297514,-46.6342228,400000
1100,80,2,2,1,2,0,0,0,0,Campo Belo/São Paulo,rent,apartment,-23.624786,-46.666908,3700
80,145,4,1,2,3,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.523305,-46.651775,8000
300,57,2,1,0,1,0,0,0,0,Capão Redondo/São Paulo,sale,apartment,-23.6702351,-46.7637197,235000
360,53,2,2,1,1,1,0,1,0,Vila Guilherme/São Paulo,rent,apartment,-23.516618,-46.605505,1850
720,75,3,2,0,1,0,1,0,0,Butantã/São Paulo,rent,apartment,0.0,0.0,1400
900,140,3,2,1,2,1,0,1,0,Jaraguá/São Paulo,rent,apartment,-23.524673,-46.647439,5000
0,82,3,2,1,1,0,0,1,0,Água Rasa/São Paulo,sale,apartment,-23.577252,-46.564968,420000
900,115,3,3,2,1,0,0,0,0,Brooklin/São Paulo,rent,apartment,-23.6147909,-46.682379,2750
320,39,2,2,1,1,0,0,0,0,Capão Redondo/São Paulo,rent,apartment,-23.674491,-46.759769,900
582,94,3,3,2,1,0,0,1,0,Sapopemba/São Paulo,sale,apartment,-23.5949081,-46.5250272,530000
329,45,2,2,1,1,1,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.477778,-46.573455,283454
534,40,1,2,1,1,1,0,0,0,Cambuci/São Paulo,sale,apartment,-23.562758,-46.627758,240000
0,91,3,2,1,1,0,0,0,0,Belém/São Paulo,sale,apartment,-23.545925,-46.585984,703000
346,53,2,1,0,1,0,0,0,0,Brás/São Paulo,rent,apartment,-23.5460466,-46.6085668,1500
918,98,3,2,1,2,0,0,1,0,Água Rasa/São Paulo,rent,apartment,-23.556692,-46.575867,2500
0,45,2,1,0,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,0.0,0.0,1105
1800,145,4,5,4,2,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.533464,-46.68212,1380000
0,60,2,1,0,1,0,0,1,0,Cursino/São Paulo,sale,apartment,-23.6240843,-46.612739,375000
450,42,2,2,1,1,1,0,0,0,Vila Mariana/São Paulo,sale,apartment,-23.58586,-46.637103,350000
250,46,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,0.0,0.0,1000
399,56,2,1,0,1,0,0,1,0,Cidade Líder/São Paulo,sale,apartment,-23.5647775,-46.4767806,275000
776,65,2,2,1,2,0,1,0,0,Limão/São Paulo,rent,apartment,-23.5007277,-46.6803428,1990
1155,125,3,3,2,3,1,0,1,0,Vila Leopoldina/São Paulo,rent,apartment,-23.525563,-46.732399,4500
531,39,1,2,1,1,1,0,1,0,Vila Formosa/São Paulo,rent,apartment,-23.563414,-46.558263,1800
2500,62,1,2,1,2,0,1,1,0,Itaim Bibi/São Paulo,rent,apartment,-23.5943048,-46.6811013,6500
315,52,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.51672,-46.428782,210000
330,56,2,1,0,1,0,0,0,0,Sapopemba/São Paulo,sale,apartment,-23.5855595,-46.5335228,355000
600,98,3,3,1,2,1,1,0,0,Água Rasa/São Paulo,sale,apartment,-23.556524,-46.579525,570000
0,50,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.505049,-46.527093,1200
0,35,2,1,0,0,1,0,0,1,Cidade Líder/São Paulo,sale,apartment,-23.5053909,-46.6227832,159000
0,47,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,rent,apartment,-23.503592,-46.422562,1350
0,128,3,4,1,3,0,1,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.538675,-46.713429,5000
460,50,2,2,1,1,1,0,0,0,Brás/São Paulo,rent,apartment,-23.548541,-46.623619,1300
500,81,3,2,1,2,1,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.562211,-46.537118,519990
1500,130,3,2,1,1,0,0,0,0,Pinheiros/São Paulo,rent,apartment,-23.5648521,-46.6837386,4300
300,48,2,2,1,1,0,1,0,0,Cangaíba/São Paulo,sale,apartment,-23.502336,-46.523243,220000
0,48,2,2,1,1,0,0,1,0,Água Rasa/São Paulo,sale,apartment,-23.575891,-46.564853,370000
1900,289,5,5,4,4,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.6574761,-46.6913557,14000
1000,34,1,1,0,1,0,1,1,0,Moema/São Paulo,rent,apartment,0.0,0.0,2000
0,61,3,2,1,1,1,0,1,0,Vila Formosa/São Paulo,rent,apartment,-23.563519,-46.552494,2800
450,62,1,2,1,1,1,1,0,0,Cambuci/São Paulo,rent,apartment,-23.568702,-46.622366,1600
320,52,2,2,1,1,0,1,1,0,Lapa/São Paulo,rent,apartment,-23.51844,-46.694133,1850
436,61,3,2,1,2,1,0,1,0,Aricanduva/São Paulo,sale,apartment,-23.562734,-46.518485,385000
350,51,2,1,0,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5508809,-46.6172008,329000
290,64,2,2,1,1,1,1,1,0,Cambuci/São Paulo,sale,apartment,-23.560094,-46.615959,360000
460,62,3,2,1,1,0,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.6660836,-46.6755075,380000
0,40,2,2,1,1,1,0,0,0,Artur Alvim/São Paulo,sale,apartment,-23.537636,-46.482354,179999
290,60,2,2,1,1,1,0,0,0,Vila Maria/São Paulo,rent,apartment,-23.513511,-46.588625,1900
290,48,2,1,0,1,0,0,0,0,Aricanduva/São Paulo,sale,apartment,-23.5768627,-46.4932331,225000
253,45,2,2,1,1,0,0,0,0,Capão Redondo/São Paulo,sale,apartment,-23.681365,-46.792271,195000
350,61,3,1,0,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.4742285,-46.6844751,900
680,57,2,2,1,2,1,0,1,0,Saúde/São Paulo,rent,apartment,-23.6200756,-46.6375388,2800
106,48,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.552141,-46.480618,750
530,60,2,2,1,1,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.540358,-46.51677,1000
560,50,2,2,1,1,1,0,1,0,Guaianazes/São Paulo,sale,apartment,-23.493276,-46.617289,400000
0,71,3,2,1,1,1,0,1,1,Santo Amaro/São Paulo,sale,apartment,-23.646178,-46.705677,400000
393,46,1,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,rent,apartment,-23.54976,-46.631245,1200
697,86,3,2,1,2,1,0,0,0,Mooca/São Paulo,rent,apartment,-23.5568768,-46.5957,2000
354,48,1,1,0,0,0,0,0,0,Bela Vista/São Paulo,rent,apartment,-23.5502787,-46.6461641,1400
498,50,2,1,0,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5817921,-46.5738697,1500
542,35,1,2,1,1,0,1,1,0,Consolação/São Paulo,rent,apartment,-23.5518645,-46.6513898,2500
400,47,2,2,1,1,1,1,0,0,Cidade Líder/São Paulo,sale,apartment,-23.562211,-46.479378,202000
367,51,2,1,0,2,0,0,1,0,Jaguaré/São Paulo,rent,apartment,-23.549229,-46.744902,1600
0,45,2,2,1,1,1,0,0,0,Cambuci/São Paulo,sale,apartment,-23.561534,-46.62863,219000
450,84,2,1,0,1,0,0,0,0,Sé/São Paulo,rent,apartment,-23.5507564,-46.6290772,1400
550,65,2,2,1,1,0,0,1,0,Rio Pequeno/São Paulo,rent,apartment,-23.564426,-46.751483,1600
150,56,3,2,1,1,0,0,0,0,Guaianazes/São Paulo,sale,apartment,-23.564266,-46.404911,135000
950,45,1,2,1,2,0,1,1,0,Água Rasa/São Paulo,sale,apartment,-23.574307,-46.592347,370000
0,50,1,1,0,1,0,0,0,0,Ipiranga/São Paulo,rent,apartment,-23.5888982,-46.6005037,1100
594,58,3,2,1,1,0,0,1,0,Cursino/São Paulo,sale,apartment,-23.6329223,-46.6250801,517000
0,32,1,2,1,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5464599,-46.6235178,240000
1163,130,3,2,1,1,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6232987,-46.673502,4500
799,68,2,2,1,2,1,0,1,0,Vila Andrade/São Paulo,sale,apartment,-23.630756,-46.739923,465000
500,67,1,2,1,1,0,0,1,0,Jaraguá/São Paulo,rent,apartment,-23.524677,-46.647365,2500
0,41,1,1,0,0,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5457819,-46.6180636,292000
1800,170,4,5,3,3,1,0,1,0,Ipiranga/São Paulo,rent,apartment,-23.591567,-46.607935,5500
551,44,1,2,1,1,0,1,1,0,Pinheiros/São Paulo,rent,apartment,-23.551161,-46.679764,3500
0,43,1,2,1,1,1,1,0,0,Vila Guilherme/São Paulo,sale,apartment,-23.503196,-46.603314,275000
0,180,3,4,1,2,0,0,0,0,Capão Redondo/São Paulo,sale,apartment,-23.64047,-46.752054,550000
1364,131,3,2,1,2,0,0,1,0,Pirituba/São Paulo,rent,apartment,-23.4988621,-46.751394,2990
450,52,2,1,0,1,0,0,0,0,Tremembé/São Paulo,sale,apartment,-23.4572828,-46.6208532,320000
0,44,2,2,1,1,1,0,0,0,Brás/São Paulo,sale,apartment,-23.545936,-46.617923,179000
600,70,3,2,1,1,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.577951,-46.606111,623092
0,70,3,2,1,1,1,0,1,0,Jaguaré/São Paulo,sale,apartment,-23.549103,-46.73597,385000
0,72,4,2,1,1,0,0,1,0,São Miguel/São Paulo,rent,apartment,-23.492995,-46.437535,1500
645,83,2,2,1,1,0,1,1,0,Mooca/São Paulo,sale,apartment,-23.557555,-46.606281,680000
700,64,2,2,1,2,0,0,0,0,Rio Pequeno/São Paulo,rent,apartment,-23.5726890564,-46.7629737854,1300
800,48,2,2,1,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.650076,-46.647702,1600
950,87,2,3,1,2,1,1,1,0,Perdizes/São Paulo,rent,apartment,-23.5349057,-46.6830434,4500
190,41,2,1,0,0,0,0,0,0,Campo Limpo/São Paulo,sale,apartment,-23.654895,-46.7574251,149900
530,68,2,2,1,1,0,0,1,0,Belém/São Paulo,rent,apartment,-23.538163,-46.591505,2250
580,44,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5793607,-46.5921764,1300
0,58,3,2,1,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5987185,-46.4662013,311900
500,79,2,2,1,1,0,0,0,0,Jaraguá/São Paulo,rent,apartment,-23.525942,-46.644811,1600
485,60,2,2,1,1,1,1,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.468366,-46.637888,1450
310,41,1,2,1,1,1,0,1,1,Bela Vista/São Paulo,sale,apartment,-23.554709,-46.651519,513250
600,55,2,2,1,1,0,0,1,0,Mooca/São Paulo,rent,apartment,-23.556058,-46.619446,1800
0,42,2,1,0,1,0,0,0,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.4899166,-46.4721632,220900
420,50,2,2,1,1,1,0,1,0,Socorro/São Paulo,sale,apartment,-23.674536,-46.715107,350000
800,83,3,2,1,2,1,0,1,0,Água Rasa/São Paulo,rent,apartment,-23.556442,-46.57615,1620
1000,80,3,2,1,1,0,0,0,0,Casa Verde/São Paulo,rent,apartment,-23.5097784,-46.6638487,1700
350,49,2,2,1,1,1,0,0,0,Vila Formosa/São Paulo,rent,apartment,-23.574984,-46.523402,1100
300,30,1,2,1,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5477377,-46.6234221,220000
1750,98,3,3,2,2,0,0,1,0,Perdizes/São Paulo,rent,apartment,-23.536635,-46.6852013,2200
610,59,3,2,1,1,0,1,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.4653378,-46.6344654,1370
0,41,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,sale,apartment,-23.517475,-46.388122,170000
200,47,2,1,0,1,0,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.6750415,-46.6532647,224000
527,57,2,2,1,1,0,1,1,0,Pirituba/São Paulo,rent,apartment,-23.497566,-46.725823,2100
670,65,3,2,1,1,1,0,0,0,Pirituba/São Paulo,rent,apartment,-23.41519,-46.732023,1100
445,64,2,1,0,1,0,0,0,0,Mandaqui/São Paulo,rent,apartment,-23.4826029,-46.6465477,1400
460,49,2,2,1,1,0,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.469641,-46.658941,1100
420,50,2,2,1,1,1,1,1,0,Vila Leopoldina/São Paulo,rent,apartment,-23.520909,-46.729286,1900
1300,105,3,2,1,2,0,1,0,0,Perdizes/São Paulo,sale,apartment,-23.5325125,-46.6764949,792000
1230,120,3,2,1,1,0,0,0,0,Iguatemi/São Paulo,sale,apartment,-23.582532,-46.683292,1200000
692,79,2,2,1,2,1,0,0,0,Vila Leopoldina/São Paulo,rent,apartment,-23.528128,-46.7414,3350
380,43,1,2,1,1,1,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6199664,-46.6773151,3000
2300,149,3,2,1,2,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6170488,-46.7373746,2000
475,60,2,2,1,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.589532,-46.5543923,1450
530,66,3,2,1,1,0,0,1,0,Campo Limpo/São Paulo,rent,apartment,-23.648637,-46.754044,1200
3100,170,3,2,1,3,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.5522763,-46.7199012,6000
500,70,2,2,1,2,0,0,1,0,Barra Funda/São Paulo,rent,apartment,-23.5216453,-46.647649,2400
0,63,3,2,1,1,0,0,0,0,Água Rasa/São Paulo,sale,apartment,-23.578094,-46.562798,424000
600,45,1,2,1,1,0,1,1,0,Barra Funda/São Paulo,rent,apartment,-23.5318985,-46.657785,2700
930,87,2,1,0,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5328499,-46.6602862,500000
565,65,2,1,0,1,0,0,0,0,Mooca/São Paulo,sale,apartment,-23.5627585,-46.577011,330000
472,47,2,2,1,1,1,0,1,0,Vila Andrade/São Paulo,sale,apartment,-23.626793,-46.746297,237100
319,35,1,2,1,1,1,0,0,0,República/São Paulo,sale,apartment,-23.543548,-46.641466,360000
211,50,1,1,0,0,0,0,0,0,Bela Vista/São Paulo,rent,apartment,0.0,0.0,980
980,98,3,2,1,1,1,0,0,0,Bela Vista/São Paulo,rent,apartment,-23.56767,-46.646236,3200
352,100,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.510943,-46.52949,1100
1300,99,2,3,2,2,0,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.6240317,-46.6866126,1250000
0,50,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,rent,apartment,-23.548751,-46.477195,1170
1020,105,3,2,1,1,0,0,1,0,Mandaqui/São Paulo,rent,apartment,-23.4732117,-46.631454,3000
720,97,3,1,0,2,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5216453,-46.647649,800000
821,89,3,3,1,1,1,0,0,0,Cambuci/São Paulo,rent,apartment,-23.563655,-46.622587,2200
990,79,3,2,1,2,0,0,1,0,Água Rasa/São Paulo,rent,apartment,-23.5608002,-46.5683473,2500
280,50,2,1,0,1,0,0,0,0,Cidade Líder/São Paulo,sale,apartment,-23.5625769,-46.4787683,222000
325,50,2,2,1,1,1,1,0,0,Sacomã/São Paulo,rent,apartment,-23.613253,-46.599971,2500
210,42,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.606131,-46.552166,229000
546,60,3,2,1,1,0,0,0,0,Mandaqui/São Paulo,rent,apartment,-23.4723404,-46.6375587,1500
450,55,2,2,1,1,0,0,1,0,Cidade Dutra/São Paulo,sale,apartment,-23.701798,-46.688606,350000
875,81,2,3,2,2,1,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.6620499,-46.659075,370000
0,52,2,2,1,1,0,0,0,0,Campo Limpo/São Paulo,rent,apartment,-23.618033,-46.751442,1400
0,41,2,1,0,1,1,0,0,1,Ermelino Matarazzo/São Paulo,sale,apartment,-23.493761,-46.505629,169900
730,43,1,2,1,1,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5642916,-46.6322604,410000
2800,187,4,4,3,3,0,0,0,0,Vila Formosa/São Paulo,sale,apartment,-23.5638839,-46.5426705,750000
463,48,1,1,0,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5260737,-46.6413443,250000
900,98,3,3,1,1,1,0,0,0,Lapa/São Paulo,rent,apartment,-23.521597,-46.703386,2000
1450,103,2,2,0,1,0,0,0,0,Lapa/São Paulo,rent,apartment,-23.5268946,-46.6895967,2500
1200,177,4,1,0,1,0,0,0,0,República/São Paulo,sale,apartment,-23.5474029,-46.6429158,1300000
150,39,2,1,0,0,1,0,0,1,Brás/São Paulo,sale,apartment,-23.6089247,-46.5630944,169000
440,70,2,2,1,1,0,0,1,0,Penha/São Paulo,sale,apartment,-23.517711,-46.531392,385000
160,48,2,1,0,1,0,0,0,0,Artur Alvim/São Paulo,sale,apartment,0.0,0.0,175000
420,50,1,2,1,1,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.552786,-46.627518,165000
452,39,1,1,0,1,1,0,0,0,Sacomã/São Paulo,rent,apartment,0.0,0.0,700
470,48,1,1,0,1,0,1,0,0,Jabaquara/São Paulo,rent,apartment,0.0,0.0,1600
522,50,2,2,1,1,1,0,0,0,Cambuci/São Paulo,rent,apartment,-23.575628,-46.620089,1850
500,54,2,1,0,1,1,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.5033616,-46.4258116,250000
1200,74,1,1,0,2,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.5409507,-46.7169671,4500
420,67,2,2,1,1,1,0,1,0,Socorro/São Paulo,sale,apartment,-23.673367,-46.714356,465000
1600,165,4,4,3,2,0,0,1,0,Medeiros/São Paulo,rent,apartment,-23.599178,-46.728962,3500
430,48,2,2,1,1,1,0,1,0,Mooca/São Paulo,rent,apartment,-23.566738,-46.586893,1500
2075,196,3,4,3,3,0,0,0,0,Vila Andrade/São Paulo,rent,apartment,-23.6237076,-46.7378718,3000
395,54,2,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5757187,-46.6268953,1900
0,59,2,2,1,1,1,0,1,1,São Domingos/São Paulo,sale,apartment,-23.507245,-46.735663,299000
1300,164,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5053909,-46.6227832,750000
450,78,2,2,1,1,0,0,0,0,República/São Paulo,sale,apartment,-23.5444026,-46.6455295,520000
1400,177,3,5,3,3,1,1,1,0,Morumbi/São Paulo,rent,apartment,-23.583079,-46.705817,7000
500,58,2,1,0,1,0,0,0,0,Belém/São Paulo,rent,apartment,-23.5459903,-46.5952403,1200
600,68,3,1,0,1,1,0,0,0,Carrão/São Paulo,sale,apartment,-23.5542341,-46.5465482,430000
0,220,3,2,1,2,0,0,0,0,Belém/São Paulo,sale,apartment,-23.540212,-46.585702,950000
2250,220,4,2,1,2,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5282186,-46.6338769,1100000
1635,70,2,3,1,2,0,0,1,0,Saúde/São Paulo,sale,apartment,-23.625857,-46.621549,410000
420,51,2,1,0,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.5098109,-46.426541,225000
350,33,1,1,0,0,0,0,0,0,Brás/São Paulo,sale,apartment,0.0,0.0,219990
0,49,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.55686,-46.476183,1346
80,47,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.536562,-46.442988,1100
200,53,3,2,1,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.540107,-46.435568,900
500,50,2,1,0,1,0,0,1,0,Freguesia do Ó/São Paulo,rent,apartment,0.0,0.0,1200
650,67,3,2,1,2,0,0,1,0,Aricanduva/São Paulo,sale,apartment,-23.536729,-46.541583,300000
